token	tag	bjw
@user_edb6c17d	@	0.0008581682009673897
@user_db94b1f0	@	0.0008581682009673897
@user_b6afd8f1	@	0.0008581682009673897
@user_07ef2daa	@	0.0008581682009673897
@user_5e9b02c2	@	0.0008581682009673897
@user_4c684951	@	0.0008581682009673897
@user_793a4d5d	@	0.0008581682009673897
@	@	0.001638321110937744
@user_9b50478d	@	0.0008581682009673897
@user_22909ff3	@	0.0008581682009673897
@user_17b23694	@	0.0008581682009673897
@user_2dd3a3ab	@	0.0008581682009673897
@user_a79d2268	@	0.0008581682009673897
@user_894d728e	@	0.0008581682009673897
@user_a6a2257c	@	0.0008581682009673897
@user_2c7e8d19	@	0.0008581682009673897
@user_6c80d574	@	0.0008581682009673897
@user_8200de4e	@	0.0008581682009673897
@user_a40eee83	@	0.0008581682009673897
@user_7b0e0bea	@	0.0008581682009673897
@user_27980140	@	0.0008581682009673897
@user_3ccbc020	@	0.0008581682009673897
@user_cac735c9	@	0.0008581682009673897
@user_1c2c3bee	@	0.0008581682009673897
@user_1a4223e1	@	0.0008581682009673897
@user_58a67168	@	0.0008581682009673897
@user_62ac5a74	@	0.0008581682009673897
@user_62121108	@	0.0008581682009673897
@user_3aac01da	@	0.0008581682009673897
@user_997b43ad	@	0.0008581682009673897
@user_3955897c	@	0.0008581682009673897
@user_41e891bb	@	0.0008581682009673897
@user_9b9c6d95	@	0.0008581682009673897
@user_7bb2f847	@	0.0008581682009673897
@user_0f4a7c9b	@	0.0008581682009673897
@user_485b77dc	@	0.0008581682009673897
@user_88ada988	@	0.0008581682009673897
@user_eab4f53b	@	0.0008581682009673897
@user_ee2098b5	@	0.0008581682009673897
@user_31230812	@	0.0008581682009673897
@user_d976bf09	@	0.0008581682009673897
@user_32478be9	@	0.0008581682009673897
@user_52d68fdf	@	0.0008581682009673897
@user_958a17d9	@	0.0008581682009673897
@user_da60c379	@	0.0008581682009673897
@user_21ea9fef	@	0.0008581682009673897
@user_eae9014f	@	0.0008581682009673897
@user_133cfa4a	@	0.0008581682009673897
@user_422e7e23	@	0.0008581682009673897
@user_5d71b76c	@	0.0008581682009673897
@user_09588212	@	0.0008581682009673897
@user_03eb87e9	@	0.0008581682009673897
@user_83f165e9	@	0.0008581682009673897
@user_2e8c8374	@	0.0008581682009673897
@user_0e9a8962	@	0.0008581682009673897
@user_b23dba71	@	0.0008581682009673897
@user_58c1057e	@	0.0008581682009673897
@user_d4741819	@	0.0008581682009673897
@user_aee81cea	@	0.0008581682009673897
@user_77bf1c59	@	0.0008581682009673897
@user_0979c243	@	0.0008581682009673897
@user_a269b376	@	0.0008581682009673897
@user_8c8f67b1	@	0.0008581682009673897
@user_d5cc9462	@	0.0008581682009673897
@user_d0b9e397	@	0.0008581682009673897
@user_9c91131f	@	0.0008581682009673897
@user_dd70176b	@	0.0008581682009673897
@user_980801fa	@	0.0008581682009673897
@user_bc11dcbf	@	0.0008581682009673897
@user_1d82d56f	@	0.0008581682009673897
@user_dd281c50	@	0.0008581682009673897
@user_60405156	@	0.0008581682009673897
@user_9ed1b80d	@	0.0008581682009673897
@user_e3706827	@	0.0008581682009673897
@user_a400b1fb	@	0.0008581682009673897
@user_c2e96260	@	0.0008581682009673897
@user_6e2e0e57	@	0.0008581682009673897
@user_22205084	@	0.0008581682009673897
@user_ecebcc1d	@	0.0008581682009673897
@user_b279fda7	@	0.0008581682009673897
@user_a2facab3	@	0.0008581682009673897
@user_23c03556	@	0.0008581682009673897
@user_38700c86	@	0.0008581682009673897
@user_066102fc	@	0.0008581682009673897
@user_5e92cbeb	@	0.0008581682009673897
@user_bb848564	@	0.0008581682009673897
@user_ff82c797	@	0.0008581682009673897
@user_d8d1ca76	@	0.0008581682009673897
@user_2335d084	@	0.0008581682009673897
@user_96519459	@	0.0008581682009673897
@user_68315375	@	0.0008581682009673897
@user_acb94722	@	0.0008581682009673897
@user_5b4623f4	@	0.0008581682009673897
@user_9a8c59b8	@	0.0008581682009673897
@user_04b66972	@	0.0008581682009673897
@user_c3d055a2	@	0.0008581682009673897
wildboyclothing	@	0.0008581682009673897
@user_1e8520fd	@	0.0008581682009673897
@user_18e4d957	@	0.0008581682009673897
@user_6f8e963e	@	0.0008581682009673897
@user_a7198c38	@	0.0008581682009673897
@user_09999888	@	0.0008581682009673897
@user_92252a2a	@	0.0008581682009673897
@user_c2e6fa2d	@	0.0008581682009673897
@user_66d5c0eb	@	0.0008581682009673897
@user_25d2dfd8	@	0.0008581682009673897
@user_01eb0297	@	0.0008581682009673897
@user_eedc4f52	@	0.0008581682009673897
@user_49f918d4	@	0.0008581682009673897
@user_e827b265	@	0.0008581682009673897
@user_795b03f4	@	0.0008581682009673897
@user_d48f695d	@	0.0008581682009673897
@user_66d8d837	@	0.0008581682009673897
@user_ee5ac7b9	@	0.0008581682009673897
@user_348f97eb	@	0.0008581682009673897
@user_70a9e3bc	@	0.0008581682009673897
@user_e1564b49	@	0.0008581682009673897
@user_0a54a9cf	@	0.0008581682009673897
@user_a07af9b7	@	0.0008581682009673897
@user_7833027f	@	0.0008581682009673897
@user_bf96dbe5	@	0.0008581682009673897
@user_90036d8f	@	0.0008581682009673897
@user_d25692d9	@	0.0008581682009673897
@user_b4464c9b	@	0.0008581682009673897
@user_1db374c1	@	0.0008581682009673897
@user_083e645c	@	0.0008581682009673897
@user_d6e0b7f9	@	0.0008581682009673897
@user_c4a56d36	@	0.0008581682009673897
@user_272d61cc	@	0.0008581682009673897
@user_4edd5f7d	@	0.0008581682009673897
@user_44018dab	@	0.0008581682009673897
@user_c1479863	@	0.0008581682009673897
@user_62ef26b6	@	0.0008581682009673897
@user_112241b8	@	0.0008581682009673897
@user_1870863a	@	0.0008581682009673897
@user_765afd85	@	0.0008581682009673897
@user_d06efbc4	@	0.0008581682009673897
@user_228147e0	@	0.0008581682009673897
@user_cd04de15	@	0.0008581682009673897
@user_7659018f	@	0.0008581682009673897
@user_7247a8c1	@	0.0008581682009673897
@user_b1bf11c9	@	0.0008581682009673897
@user_9145e68a	@	0.0008581682009673897
@user_a1a05ec3	@	0.0008581682009673897
@user_d4d0633b	@	0.0008581682009673897
@user_292ce9d4	@	0.0008581682009673897
@user_a2ccc376	@	0.0008581682009673897
@user_acf9c260	@	0.0008581682009673897
@user_3057d439	@	0.0008581682009673897
@user_2a7b876c	@	0.0008581682009673897
@user_ccc79317	@	0.0008581682009673897
@user_2ad673c5	@	0.0008581682009673897
@user_998dfaa0	@	0.0008581682009673897
@user_3fe14f5a	@	0.0008581682009673897
@user_639cd59c	@	0.0008581682009673897
@user_7242d28b	@	0.0008581682009673897
@user_f5cae275	@	0.0008581682009673897
@user_18e3a143	@	0.0008581682009673897
@user_21b3b0f9	@	0.0008581682009673897
@user_e3ec09d2	@	0.0008581682009673897
@user_80362453	@	0.0008581682009673897
@user_53d3c057	@	0.0008581682009673897
@user_8d9d3108	@	0.0008581682009673897
@user_bae279b6	@	0.0008581682009673897
@user_c3178648	@	0.0008581682009673897
@user_5e0940e9	@	0.0008581682009673897
@user_23e330d8	@	0.0008581682009673897
@user_44dc7e11	@	0.0008581682009673897
@user_228761d8	@	0.0008581682009673897
@user_a451212a	@	0.0008581682009673897
@user_104f7126	@	0.0008581682009673897
@user_979e038a	@	0.0008581682009673897
@user_4888334a	@	0.0008581682009673897
@user_6c978cca	@	0.0008581682009673897
@user_f8512d3c	@	0.0008581682009673897
@user_c345ae59	@	0.0008581682009673897
@user_2f9209fd	@	0.0008581682009673897
@user_fa655853	@	0.0008581682009673897
@user_c6f5e0d1	@	0.0008581682009673897
@user_0a8ce02e	@	0.0008581682009673897
@user_44406f35	@	0.0008581682009673897
@user_1c279824	@	0.0008581682009673897
@user_3e73ec57	@	0.0008581682009673897
@user_9286b92f	@	0.0008581682009673897
@user_ad1650ab	@	0.001638321110937744
@user_51d2942a	@	0.001638321110937744
@user_13c7fced	@	0.0008581682009673897
@user_d5b67e5e	@	0.0008581682009673897
@user_015bc879	@	0.0008581682009673897
@user_625568bf	@	0.0008581682009673897
@user_d00162e2	@	0.0008581682009673897
@user_f2e55d06	@	0.0008581682009673897
@user_cc4d8225	@	0.0008581682009673897
@user_2f048653	@	0.0008581682009673897
@user_2c55c6f2	@	0.0008581682009673897
@user_13524842	@	0.0008581682009673897
@user_04e4f267	@	0.0008581682009673897
@user_74ea9ebd	@	0.0008581682009673897
@user_3001e459	@	0.0008581682009673897
@user_0634fdb5	@	0.0008581682009673897
@user_838af36c	@	0.0008581682009673897
@user_a935687a	@	0.0008581682009673897
@user_521f5f2a	@	0.0008581682009673897
@user_9e9abc67	@	0.0008581682009673897
@user_7537b73d	@	0.0008581682009673897
@user_3611917a	@	0.0008581682009673897
@user_8915d2f5	@	0.0008581682009673897
@user_1685b58a	@	0.0008581682009673897
@user_e6cb19c3	@	0.0008581682009673897
@user_899c3803	@	0.0008581682009673897
@user_77193cfa	@	0.0008581682009673897
@user_0dbc58f0	@	0.0008581682009673897
@user_981d6292	@	0.0008581682009673897
@user_35e9771f	@	0.0008581682009673897
@user_8a6e79e3	@	0.0008581682009673897
@user_7309170b	@	0.0008581682009673897
@user_84ba5853	@	0.0008581682009673897
@user_1d70fb57	@	0.0008581682009673897
@user_dbab80f0	@	0.0008581682009673897
@user_d4bf2dea	@	0.0008581682009673897
@user_d173e711	@	0.0008581682009673897
@user_11c11a81	@	0.0008581682009673897
@user_956aa164	@	0.001638321110937744
@user_bb28e0b3	@	0.0008581682009673897
@user_13f67008	@	0.0008581682009673897
@user_19791bbe	@	0.0008581682009673897
@user_1778d1c3	@	0.0008581682009673897
@user_647a0a66	@	0.0008581682009673897
@user_cc715f05	@	0.0008581682009673897
@user_c75e795a	@	0.0008581682009673897
@user_9bfcd8dd	@	0.0008581682009673897
@user_a3b1f0ff	@	0.0008581682009673897
@user_2ff4371a	@	0.0008581682009673897
@user_5b73c44b	@	0.0008581682009673897
@user_c69dd5d8	@	0.0008581682009673897
@user_bbc4b989	@	0.001638321110937744
@user_c9256c1a	@	0.0008581682009673897
@user_fbe2ff00	@	0.0008581682009673897
@user_bf64fa46	@	0.0008581682009673897
@user_3c47b354	@	0.0008581682009673897
@user_e64e610e	@	0.0008581682009673897
@user_6836a9d7	@	0.0008581682009673897
@user_fe4a0b8a	@	0.0008581682009673897
@user_d68ffefe	@	0.0008581682009673897
@user_a3034fb3	@	0.0008581682009673897
@user_906c5628	@	0.002418474020908098
@user_2029c994	@	0.0008581682009673897
@user_9296ec9f	@	0.0008581682009673897
@user_289d0996	@	0.0008581682009673897
@user_4d854b88	@	0.0008581682009673897
@user_d4b4cf28	@	0.0008581682009673897
@user_dcfcb03a	@	0.0008581682009673897
@user_a4ea1d58	@	0.0008581682009673897
@user_38a57d53	@	0.001638321110937744
@user_c3a5d3b9	@	0.0008581682009673897
@user_b2cbf82a	@	0.0008581682009673897
@user_43cbdfd5	@	0.0008581682009673897
@user_365f3ed2	@	0.0008581682009673897
@user_0e3c8e3f	@	0.001638321110937744
@user_2e451fde	@	0.0008581682009673897
@user_f7450cc7	@	0.0008581682009673897
@user_04f719d7	@	0.0008581682009673897
@user_37da8d90	@	0.0008581682009673897
@user_c2b54378	@	0.0008581682009673897
@user_362670ee	@	0.0008581682009673897
@user_92fd2da9	@	0.0008581682009673897
@user_79975c13	@	0.0008581682009673897
@user_d5bbfeca	@	0.0008581682009673897
@user_1bcf5794	@	0.0008581682009673897
@user_79accd00	@	0.0008581682009673897
@user_1b04768c	@	0.0008581682009673897
@user_b04607a3	@	0.0008581682009673897
@user_964f5da2	@	0.0008581682009673897
@user_aba7eddc	@	0.0008581682009673897
@user_0aab6dff	@	0.0008581682009673897
@user_4e3f6629	@	0.0008581682009673897
@user_aabef995	@	0.0008581682009673897
@user_c945fcc4	@	0.0008581682009673897
@user_b331a044	@	0.0008581682009673897
@user_a17e4003	@	0.0008581682009673897
@user_76c20a6b	@	0.0008581682009673897
@user_d4ba67b9	@	0.0008581682009673897
@user_ae49669d	@	0.0008581682009673897
@user_c61eaa11	@	0.0008581682009673897
@user_e959fba6	@	0.0008581682009673897
@user_bd698fb3	@	0.0008581682009673897
@user_485e1bd5	@	0.0008581682009673897
@user_11e3343e	@	0.0008581682009673897
@user_d59ec526	@	0.0008581682009673897
@user_92262ddb	@	0.0008581682009673897
@user_5acdd9dd	@	0.0008581682009673897
@user_b7a8d7e6	@	0.0008581682009673897
@user_ad84b62e	@	0.0008581682009673897
@user_ec2eb7bc	@	0.0008581682009673897
@user_5e70d1bd	@	0.0008581682009673897
@user_1d0977bc	@	0.0008581682009673897
@user_e1957aa4	@	0.0008581682009673897
@user_41467629	@	0.0008581682009673897
@user_8375152c	@	0.0008581682009673897
@user_fb55ecfd	@	0.0008581682009673897
@user_8c02294d	@	0.0008581682009673897
@user_a98e25f1	@	0.0008581682009673897
@user_2a90aa72	@	0.0008581682009673897
@user_2e0d0a1c	@	0.0008581682009673897
@user_72b69c6b	@	0.0008581682009673897
@user_a2a88186	@	0.0008581682009673897
@user_1e6d4b97	@	0.0008581682009673897
@user_758e9e8c	@	0.0008581682009673897
@user_4f146eaa	@	0.0008581682009673897
@user_ddb23fea	@	0.0008581682009673897
@user_a80fabdd	@	0.0008581682009673897
@user_25725f95	@	0.0008581682009673897
@user_8cc726ce	@	0.0008581682009673897
@user_417818ff	@	0.0008581682009673897
@user_7fa36cc1	@	0.0008581682009673897
@user_fdac1efb	@	0.0008581682009673897
@user_0be1e117	@	0.0008581682009673897
@user_dd6dd56b	@	0.0008581682009673897
@user_18085fd6	@	0.0008581682009673897
@user_7fb47055	@	0.0008581682009673897
@user_c66b62bb	@	0.0008581682009673897
@user_86bd9070	@	0.0008581682009673897
@user_18d9b723	@	0.0008581682009673897
@user_af41ce95	@	0.0008581682009673897
@user_8763eff6	@	0.0008581682009673897
@user_062c1739	@	0.0008581682009673897
@user_3477a4e3	@	0.0008581682009673897
@user_4d99b92b	@	0.0008581682009673897
@user_4c137fa9	@	0.0008581682009673897
@user_1aae14f1	@	0.0008581682009673897
@user_396b8b9f	@	0.0008581682009673897
@user_be79b6b0	@	0.0008581682009673897
@user_69080f52	@	0.0008581682009673897
@user_71da811a	@	0.0008581682009673897
@user_6d1ed08e	@	0.0008581682009673897
@user_2c174435	@	0.0008581682009673897
@user_93026d35	@	0.0008581682009673897
@user_7340f1bc	@	0.0008581682009673897
@user_d01f43d9	@	0.0008581682009673897
@user_cdc13140	@	0.0008581682009673897
@user_7c901b62	@	0.0008581682009673897
@user_713d2c31	@	0.0008581682009673897
@user_1e49faff	@	0.0008581682009673897
@user_f20af3ab	@	0.0008581682009673897
@user_c87082c7	@	0.0008581682009673897
@user_554bc6e6	@	0.0008581682009673897
@user_f09a721e	@	0.0008581682009673897
@user_3170c886	@	0.0008581682009673897
@user_38857c02	@	0.0008581682009673897
@user_f49362f3	@	0.0008581682009673897
@user_047a2445	@	0.001638321110937744
@user_ab928a2c	@	0.0008581682009673897
@user_47caa55d	@	0.0008581682009673897
@user_6730a2b8	@	0.0008581682009673897
@user_7aba3776	@	0.0008581682009673897
@user_63f19a76	@	0.0008581682009673897
@user_1c50e595	@	0.0008581682009673897
@user_ccb577dd	@	0.0008581682009673897
@user_eafc7cc6	@	0.0008581682009673897
@user_8992713f	@	0.0008581682009673897
@user_a74e6945	@	0.0008581682009673897
@user_8eb9c8b0	@	0.0008581682009673897
@user_bb26a77a	@	0.0008581682009673897
@user_e734f427	@	0.0008581682009673897
@user_115079f8	@	0.0008581682009673897
@user_1d87ef18	@	0.0008581682009673897
@user_b5a7a5ef	@	0.0008581682009673897
@user_7cb22033	@	0.0008581682009673897
@user_18e63170	@	0.0008581682009673897
@user_8eb3aaf2	@	0.0008581682009673897
@user_406690e1	@	0.0008581682009673897
@user_762ccf49	@	0.0008581682009673897
@user_daddd388	@	0.001638321110937744
@user_a4b205b4	@	0.001638321110937744
@user_1cb3dc5e	@	0.0008581682009673897
@user_339900c7	@	0.0008581682009673897
@user_5cd900bb	@	0.0008581682009673897
@user_025615b3	@	0.0008581682009673897
@user_b6753a9c	@	0.0008581682009673897
@user_a81f305b	@	0.0008581682009673897
@user_7631793c	@	0.0008581682009673897
@user_42a476fd	@	0.0008581682009673897
@user_d0695975	@	0.0008581682009673897
@user_97d81769	@	0.0008581682009673897
@user_183d3c8c	@	0.0008581682009673897
@user_e748a2ad	@	0.0008581682009673897
@user_23311aa2	@	0.0008581682009673897
@user_616ea0de	@	0.0008581682009673897
@user_39383aa9	@	0.0008581682009673897
@user_dbd21ae3	@	0.0008581682009673897
@user_49f0645a	@	0.0008581682009673897
@user_2dc0f40d	@	0.0008581682009673897
@user_bc0d6aa0	@	0.0008581682009673897
@user_826add5e	@	0.0008581682009673897
@user_c113393b	@	0.0008581682009673897
@user_3cb6ed9c	@	0.0008581682009673897
@user_53db13fb	@	0.001638321110937744
@user_5635135b	@	0.0008581682009673897
@user_59ff204f	@	0.0008581682009673897
@user_12255cca	@	0.0008581682009673897
@user_ea5b6708	@	0.0008581682009673897
@user_3229776d	@	0.0008581682009673897
@user_3a174545	@	0.0008581682009673897
@user_d3a51be5	@	0.0008581682009673897
@user_6c2ab475	@	0.0008581682009673897
@user_22d4dff0	@	0.0008581682009673897
@user_dad9e70a	@	0.0008581682009673897
@user_5b7afd29	@	0.0008581682009673897
@user_098ef7dc	@	0.0008581682009673897
@user_1ff1d28d	@	0.0008581682009673897
@user_c5acc323	@	0.0008581682009673897
@user_6e986a08	@	0.0008581682009673897
@user_b278aea7	@	0.0008581682009673897
@user_5aaaa77b	@	0.0008581682009673897
@user_40e9f74c	@	0.0008581682009673897
@user_30fbfa7c	@	0.0008581682009673897
@user_b8dda54d	@	0.0008581682009673897
@user_9b0153d5	@	0.0008581682009673897
@user_00a7e907	@	0.0008581682009673897
@user_53c872e8	@	0.0008581682009673897
@user_68a61355	@	0.0008581682009673897
@user_81a6943d	@	0.0008581682009673897
@user_a996f982	@	0.0008581682009673897
@user_127282b9	@	0.0008581682009673897
@user_8d1b2f76	@	0.0008581682009673897
@user_26f8df27	@	0.0008581682009673897
@user_02f118d2	@	0.0008581682009673897
@user_751b6b13	@	0.0008581682009673897
@user_e64c0785	@	0.0008581682009673897
@user_ec46c0e5	@	0.0008581682009673897
@user_8c0cae14	@	0.0008581682009673897
@user_e51d10f2	@	0.0008581682009673897
@user_721ba395	@	0.0008581682009673897
@user_91f416f3	@	0.0008581682009673897
@user_112f6fba	@	0.0008581682009673897
@user_fd73bdf9	@	0.001638321110937744
@user_9f87ebb3	@	0.0008581682009673897
@user_33fa79e7	@	0.0008581682009673897
@user_2e2c8d21	@	0.0008581682009673897
@user_cf721d72	@	0.0008581682009673897
@user_412895a1	@	0.0008581682009673897
@user_5ccfd120	@	0.0008581682009673897
@user_af6f5f48	@	0.0008581682009673897
@user_a5cede38	@	0.0008581682009673897
@user_90aa77ac	@	0.0008581682009673897
@user_cb76c435	@	0.0008581682009673897
@user_3e512d58	@	0.0008581682009673897
@user_20854e21	@	0.0008581682009673897
@user_7137da72	@	0.0008581682009673897
@user_56206c17	@	0.0008581682009673897
@user_4b10728b	@	0.0008581682009673897
@user_6562cc0f	@	0.0008581682009673897
@user_32777664	@	0.0008581682009673897
@user_e0b26e5f	@	0.0008581682009673897
@user_e5aecf56	@	0.0008581682009673897
@user_964602c7	@	0.0008581682009673897
@user_340a0ffa	@	0.0008581682009673897
@user_bfcaf60a	@	0.0008581682009673897
@user_4f130c22	@	0.0008581682009673897
@user_c24c93be	@	0.0008581682009673897
@user_aa5d7fe6	@	0.0008581682009673897
@user_04441bb1	@	0.0008581682009673897
@user_dca0a553	@	0.0008581682009673897
@user_2e7a6344	@	0.0008581682009673897
@user_aa1b28c6	@	0.0008581682009673897
@user_78a59ff0	@	0.0008581682009673897
@user_8c6dae19	@	0.0008581682009673897
@user_6f851e78	@	0.0008581682009673897
@user_7d4170a1	@	0.002418474020908098
@user_ba568f08	@	0.0008581682009673897
@user_696a8009	@	0.0008581682009673897
@user_1c7b9fd3	@	0.0008581682009673897
@user_b4aa2724	@	0.0008581682009673897
@user_9ba37aca	@	0.0008581682009673897
@user_2f235e75	@	0.0008581682009673897
@user_6fd23ec2	@	0.0008581682009673897
@user_d5f13902	@	0.0008581682009673897
@user_b27e9d4d	@	0.0008581682009673897
@user_d5a865b2	@	0.0008581682009673897
@user_13c87cd2	@	0.0008581682009673897
@user_86fdc06c	@	0.0008581682009673897
@user_831222fa	@	0.0008581682009673897
@user_4c84c86b	@	0.0008581682009673897
@user_1bf05d17	@	0.0008581682009673897
@user_c1eb06ee's	@	0.0008581682009673897
@user_8db53983	@	0.0008581682009673897
@user_8c29cf88	@	0.0008581682009673897
@user_d93a98a9	@	0.0008581682009673897
@user_91295305	@	0.0008581682009673897
@user_81bc42cd	@	0.0008581682009673897
@user_44fe258d	@	0.0008581682009673897
@user_92a679d0	@	0.0008581682009673897
@user_564fa2b2	@	0.0008581682009673897
@user_5037b0e8	@	0.0008581682009673897
@user_8a9861b5	@	0.0008581682009673897
@user_5c214c73	@	0.0008581682009673897
@user_b79c1fd3	@	0.0008581682009673897
@user_ae14aece	@	0.0008581682009673897
@user_64c18243	@	0.0008581682009673897
@user_9d7374df	@	0.0008581682009673897
@user_9be5bf8c	@	0.0008581682009673897
@user_85a72e9f	@	0.0008581682009673897
@user_acdcd198	@	0.0008581682009673897
@user_013f19e7	@	0.0008581682009673897
@user_3e4125bc	@	0.0008581682009673897
@user_c1eb06ee	@	0.0008581682009673897
@user_273c4722	@	0.0008581682009673897
@user_f7a8e643	@	0.0008581682009673897
@user_e7cc590d	@	0.0008581682009673897
@user_5e8bd266	@	0.0008581682009673897
@user_ce45db61	@	0.0008581682009673897
@user_d950f37e	@	0.0008581682009673897
@user_f081a3f5	@	0.0008581682009673897
@user_683da599	@	0.0008581682009673897
@user_0b53b48a	@	0.0008581682009673897
@user_7b059bec	@	0.0008581682009673897
@user_adbb9ae1	@	0.0008581682009673897
@user_1147a8b5	@	0.0008581682009673897
@user_8afeff4b	@	0.0008581682009673897
@user_e6762382	@	0.0008581682009673897
@user_7d60d502	@	0.0008581682009673897
@user_2caa4495	@	0.0008581682009673897
@user_32680e14	@	0.0008581682009673897
@user_00927529	@	0.0008581682009673897
@user_83f462da	@	0.0008581682009673897
@user_83fc5256	@	0.0008581682009673897
@user_1734fdc9	@	0.0008581682009673897
@user_11223bd1	@	0.0008581682009673897
@user_e66570d4	@	0.0008581682009673897
@user_73ce7f06	@	0.0008581682009673897
@user_848caec0	@	0.0008581682009673897
@user_38c9bed0	@	0.0008581682009673897
@user_21fe2e90	@	0.0008581682009673897
@user_94020220	@	0.0008581682009673897
@user_abc38496	@	0.0008581682009673897
@user_c4b28e53	@	0.0008581682009673897
@user_86241752	@	0.0008581682009673897
@user_c42e6557	@	0.0008581682009673897
@user_47c366de	@	0.0008581682009673897
@user_bf6109df	@	0.0008581682009673897
@user_5443470d	@	0.0008581682009673897
@user_3a7cc50b	@	0.0008581682009673897
@user_b25d7ef2	@	0.0008581682009673897
@user_a1cfb319	@	0.0008581682009673897
@user_fb9aa030	@	0.0008581682009673897
@user_e95bb2ca	@	0.0008581682009673897
@user_52c0765c	@	0.0008581682009673897
@user_ad09b1d3	@	0.0008581682009673897
@user_75fd759f	@	0.0008581682009673897
@user_e76740ed	@	0.0008581682009673897
@user_c65ee08d	@	0.0008581682009673897
@user_9b65f579	@	0.0008581682009673897
@user_49873b34	@	0.0008581682009673897
@user_931e6f87	@	0.0008581682009673897
@user_721df812	@	0.0008581682009673897
@user_c147fb32	@	0.0008581682009673897
@user_48bc6e58	@	0.0008581682009673897
@user_439bda04	@	0.0008581682009673897
@user_6687d7ba	@	0.0008581682009673897
@user_01497776	@	0.0008581682009673897
@user_91fa507e	@	0.0008581682009673897
@user_178e5c74	@	0.0008581682009673897
@user_d96b0eda	@	0.0008581682009673897
@user_ad5d02b7	@	0.0008581682009673897
@user_af8e9986	@	0.0008581682009673897
@user_47820cf5	@	0.0008581682009673897
@user_b796b075	@	0.0008581682009673897
@user_312556d9	@	0.0008581682009673897
@user_30c05148	@	0.0008581682009673897
@user_3ed9af21	@	0.0008581682009673897
@user_3c745945	@	0.0008581682009673897
@user_9bf940d5	@	0.0008581682009673897
@user_c6c0baff	@	0.0008581682009673897
@user_4749baae	@	0.0008581682009673897
@user_aa2175fa	@	0.0008581682009673897
@user_67bc15ec	@	0.0008581682009673897
@user_c6c8ca44	@	0.0008581682009673897
@user_663864cf	@	0.0008581682009673897
@user_db9a2fc9	@	0.0008581682009673897
@user_e2130dec	@	0.0008581682009673897
@user_3e4bb2f3	@	0.0008581682009673897
@user_de54cb7e	@	0.0008581682009673897
@user_aaba8fd7	@	0.0008581682009673897
@user_a3c63fa2	@	0.0008581682009673897
@user_2022d22d	@	0.0008581682009673897
@user_f4b99867	@	0.0008581682009673897
@user_527d2e36	@	0.0008581682009673897
@user_2c56c93e	@	0.0008581682009673897
